rel_1_23,v1beta1,DELETED,listNamespacedEndpointSlice,['EndpointSliceList'],--
rel_1_23,v1beta1,DELETED,deleteCollectionNamespacedEvent,['Event'],--
rel_1_23,v1beta1,DELETED,createNamespacedEvent,['Event'],--
rel_1_23,v1beta1,DELETED,deleteNamespacedEvent,['Event'],--
rel_1_23,v1beta1,DELETED,readNamespacedEvent,['Event'],--
rel_1_23,v1beta1,DELETED,patchNamespacedEvent,['Event'],--
rel_1_23,v1beta1,DELETED,replaceNamespacedEvent,['Event'],--
rel_1_23,v1beta1,DELETED,listEventForAllNamespaces,['EventList'],--
rel_1_23,v1beta1,DELETED,listNamespacedEvent,['EventList'],--
rel_1_23,v1beta1,DELETED,deleteCollectionFlowSchema,['FlowSchema'],--
rel_1_23,v1beta1,DELETED,createFlowSchema,['FlowSchema'],--
rel_1_23,v1beta1,DELETED,deleteFlowSchema,['FlowSchema'],--
rel_1_23,v1beta1,DELETED,readFlowSchema,['FlowSchema'],--
rel_1_23,v1beta1,DELETED,patchFlowSchema,['FlowSchema'],--
rel_1_23,v1beta1,DELETED,replaceFlowSchema,['FlowSchema'],--
rel_1_23,v1beta1,DELETED,replaceFlowSchemaStatus,['FlowSchema'],--
rel_1_23,v1beta1,DELETED,listFlowSchema,['FlowSchemaList'],--
rel_1_23,v1beta1,DELETED,deleteCollectionPriorityLevelConfiguration,['PriorityLevelConfiguration'],--
rel_1_23,v1beta1,DELETED,createPriorityLevelConfiguration,['PriorityLevelConfiguration'],--
rel_1_23,v1beta1,DELETED,deletePriorityLevelConfiguration,['PriorityLevelConfiguration'],--
rel_1_23,v1beta1,DELETED,readPriorityLevelConfiguration,['PriorityLevelConfiguration'],--
rel_1_23,v1beta1,DELETED,patchPriorityLevelConfiguration,['PriorityLevelConfiguration'],--
rel_1_23,v1beta1,DELETED,replacePriorityLevelConfiguration,['PriorityLevelConfiguration'],--
rel_1_23,v1beta1,DELETED,replacePriorityLevelConfigurationStatus,['PriorityLevelConfiguration'],--
rel_1_23,v1beta1,DELETED,listPriorityLevelConfiguration,['PriorityLevelConfigurationList'],--
rel_1_23,v1beta1,DELETED,deleteCollectionRuntimeClass,['RuntimeClass'],--
rel_1_23,v1beta1,DELETED,createRuntimeClass,['RuntimeClass'],--
rel_1_23,v1beta1,DELETED,deleteRuntimeClass,['RuntimeClass'],--
rel_1_23,v1beta1,DELETED,readRuntimeClass,['RuntimeClass'],--
rel_1_23,v1beta1,DELETED,patchRuntimeClass,['RuntimeClass'],--
rel_1_23,v1beta1,DELETED,replaceRuntimeClass,['RuntimeClass'],--
rel_1_23,v1beta1,DELETED,listRuntimeClass,['RuntimeClassList'],--
rel_1_23,v1beta1,DELETED,deleteCollectionNamespacedPodDisruptionBudget,['PodDisruptionBudget'],--
rel_1_23,v1beta1,DELETED,createNamespacedPodDisruptionBudget,['PodDisruptionBudget'],--
rel_1_23,v1beta1,DELETED,deleteNamespacedPodDisruptionBudget,['PodDisruptionBudget'],--
rel_1_23,v1beta1,DELETED,readNamespacedPodDisruptionBudget,['PodDisruptionBudget'],--
rel_1_23,v1beta1,DELETED,patchNamespacedPodDisruptionBudget,['PodDisruptionBudget'],--
rel_1_23,v1beta1,DELETED,replaceNamespacedPodDisruptionBudget,['PodDisruptionBudget'],--
rel_1_23,v1beta1,DELETED,replaceNamespacedPodDisruptionBudgetStatus,['PodDisruptionBudget'],--
rel_1_23,v1beta1,DELETED,listNamespacedPodDisruptionBudget,['PodDisruptionBudgetList'],--
rel_1_23,v1beta1,DELETED,listPodDisruptionBudgetForAllNamespaces,['PodDisruptionBudgetList'],--
rel_1_23,v1beta1,DELETED,deleteCollectionPodSecurityPolicy,['PodSecurityPolicy'],--
rel_1_23,v1beta1,DELETED,createPodSecurityPolicy,['PodSecurityPolicy'],--
rel_1_23,v1beta1,DELETED,deletePodSecurityPolicy,['PodSecurityPolicy'],--
rel_1_23,v1beta1,DELETED,readPodSecurityPolicy,['PodSecurityPolicy'],--
rel_1_23,v1beta1,DELETED,patchPodSecurityPolicy,['PodSecurityPolicy'],--
rel_1_23,v1beta1,DELETED,replacePodSecurityPolicy,['PodSecurityPolicy'],--
rel_1_23,v1beta1,DELETED,listPodSecurityPolicy,['PodSecurityPolicyList'],--
rel_1_23,v1beta1,DELETED,deleteCollectionNamespacedCSIStorageCapacity,['CSIStorageCapacity'],--
rel_1_23,v1beta1,DELETED,createNamespacedCSIStorageCapacity,['CSIStorageCapacity'],--
rel_1_23,v1beta1,DELETED,deleteNamespacedCSIStorageCapacity,['CSIStorageCapacity'],--
rel_1_23,v1beta1,DELETED,readNamespacedCSIStorageCapacity,['CSIStorageCapacity'],--
rel_1_23,v1beta1,DELETED,patchNamespacedCSIStorageCapacity,['CSIStorageCapacity'],--
rel_1_23,v1beta1,DELETED,replaceNamespacedCSIStorageCapacity,['CSIStorageCapacity'],--
rel_1_23,v1beta1,DELETED,listCSIStorageCapacityForAllNamespaces,['CSIStorageCapacityList'],--
rel_1_23,v1beta1,DELETED,listNamespacedCSIStorageCapacity,['CSIStorageCapacityList'],--
