rel_1_21,v1alpha1,DELETED,deleteCollectionRuntimeClass,['RuntimeClass'],--
rel_1_21,v1alpha1,DELETED,createRuntimeClass,['RuntimeClass'],--
rel_1_21,v1alpha1,DELETED,deleteRuntimeClass,['RuntimeClass'],--
rel_1_21,v1alpha1,DELETED,readRuntimeClass,['RuntimeClass'],--
rel_1_21,v1alpha1,DELETED,patchRuntimeClass,['RuntimeClass'],--
rel_1_21,v1alpha1,DELETED,replaceRuntimeClass,['RuntimeClass'],--
rel_1_21,v1alpha1,DELETED,listRuntimeClass,['RuntimeClassList'],--
rel_1_21,v1alpha1,DELETED,deleteCollectionClusterRole,['ClusterRole'],--
rel_1_21,v1alpha1,DELETED,createClusterRole,['ClusterRole'],--
rel_1_21,v1alpha1,DELETED,deleteClusterRole,['ClusterRole'],--
rel_1_21,v1alpha1,DELETED,readClusterRole,['ClusterRole'],--
rel_1_21,v1alpha1,DELETED,patchClusterRole,['ClusterRole'],--
rel_1_21,v1alpha1,DELETED,replaceClusterRole,['ClusterRole'],--
rel_1_21,v1alpha1,DELETED,deleteCollectionClusterRoleBinding,['ClusterRoleBinding'],--
rel_1_21,v1alpha1,DELETED,createClusterRoleBinding,['ClusterRoleBinding'],--
rel_1_21,v1alpha1,DELETED,deleteClusterRoleBinding,['ClusterRoleBinding'],--
rel_1_21,v1alpha1,DELETED,readClusterRoleBinding,['ClusterRoleBinding'],--
rel_1_21,v1alpha1,DELETED,patchClusterRoleBinding,['ClusterRoleBinding'],--
rel_1_21,v1alpha1,DELETED,replaceClusterRoleBinding,['ClusterRoleBinding'],--
rel_1_21,v1alpha1,DELETED,listClusterRoleBinding,['ClusterRoleBindingList'],--
rel_1_21,v1alpha1,DELETED,listClusterRole,['ClusterRoleList'],--
rel_1_21,v1alpha1,DELETED,deleteCollectionNamespacedRole,['Role'],--
rel_1_21,v1alpha1,DELETED,createNamespacedRole,['Role'],--
rel_1_21,v1alpha1,DELETED,deleteNamespacedRole,['Role'],--
rel_1_21,v1alpha1,DELETED,readNamespacedRole,['Role'],--
rel_1_21,v1alpha1,DELETED,patchNamespacedRole,['Role'],--
rel_1_21,v1alpha1,DELETED,replaceNamespacedRole,['Role'],--
rel_1_21,v1alpha1,DELETED,deleteCollectionNamespacedRoleBinding,['RoleBinding'],--
rel_1_21,v1alpha1,DELETED,createNamespacedRoleBinding,['RoleBinding'],--
rel_1_21,v1alpha1,DELETED,deleteNamespacedRoleBinding,['RoleBinding'],--
rel_1_21,v1alpha1,DELETED,readNamespacedRoleBinding,['RoleBinding'],--
rel_1_21,v1alpha1,DELETED,patchNamespacedRoleBinding,['RoleBinding'],--
rel_1_21,v1alpha1,DELETED,replaceNamespacedRoleBinding,['RoleBinding'],--
rel_1_21,v1alpha1,DELETED,listNamespacedRoleBinding,['RoleBindingList'],--
